Continent,Region/Country,Product,Variable,Year,Unit,Quantity
África,Costa de Marfil,Vino,Importaciones,2023,1000 hl,773.0
África,Costa de Marfil,Vino,Producción,2023,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2013,1000 hl,89.0
América,Costa Rica,Vino,Exportaciones,2013,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2013,1000 hl,94.0
América,Costa Rica,Vino,Producción,2013,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2014,1000 hl,99.0
América,Costa Rica,Vino,Exportaciones,2014,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2014,1000 hl,104.0
América,Costa Rica,Vino,Producción,2014,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2015,1000 hl,107.0
América,Costa Rica,Vino,Exportaciones,2015,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2015,1000 hl,110.0
América,Costa Rica,Vino,Producción,2015,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2016,1000 hl,113.0
América,Costa Rica,Vino,Exportaciones,2016,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2016,1000 hl,110.0
América,Costa Rica,Vino,Producción,2016,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2017,1000 hl,108.0
América,Costa Rica,Vino,Exportaciones,2017,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2017,1000 hl,98.0
América,Costa Rica,Vino,Producción,2017,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2018,1000 hl,100.0
América,Costa Rica,Vino,Exportaciones,2018,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2018,1000 hl,104.0
América,Costa Rica,Vino,Producción,2018,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2019,1000 hl,108.0
América,Costa Rica,Vino,Exportaciones,2019,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2019,1000 hl,113.0
América,Costa Rica,Vino,Producción,2019,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2020,1000 hl,109.0
América,Costa Rica,Vino,Exportaciones,2020,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2020,1000 hl,105.0
América,Costa Rica,Vino,Producción,2020,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2021,1000 hl,118.0
América,Costa Rica,Vino,Exportaciones,2021,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2021,1000 hl,132.0
América,Costa Rica,Vino,Producción,2021,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2022,1000 hl,138.0
América,Costa Rica,Vino,Exportaciones,2022,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2022,1000 hl,144.0
América,Costa Rica,Vino,Producción,2022,1000 hl,0.0
América,Costa Rica,Vino,Consumo,2023,1000 hl,115.0
América,Costa Rica,Vino,Exportaciones,2023,1000 hl,0.0
América,Costa Rica,Vino,Importaciones,2023,1000 hl,124.0
Europa,Croacia,Vino,Consumo,2013,1000 hl,1363.0
Europa,Croacia,Vino,Exportaciones,2013,1000 hl,30.0
Europa,Croacia,Vino,Importaciones,2013,1000 hl,128.0
Europa,Croacia,Vino,Producción,2013,1000 hl,1248.0
Europa,Croacia,Vino,Consumo,2014,1000 hl,1188.0
Europa,Croacia,Vino,Exportaciones,2014,1000 hl,37.0
Europa,Croacia,Vino,Importaciones,2014,1000 hl,224.0
Europa,Croacia,Vino,Producción,2014,1000 hl,842.0
Europa,Croacia,Vino,Consumo,2015,1000 hl,1131.0
Europa,Croacia,Vino,Exportaciones,2015,1000 hl,49.0
Europa,Croacia,Vino,Importaciones,2015,1000 hl,290.0
Europa,Croacia,Vino,Producción,2015,1000 hl,992.0
Europa,Croacia,Vino,Consumo,2016,1000 hl,1134.0
Europa,Croacia,Vino,Exportaciones,2016,1000 hl,36.0
Europa,Croacia,Vino,Importaciones,2016,1000 hl,310.0
Europa,Croacia,Vino,Producción,2016,1000 hl,760.0
Europa,Croacia,Vino,Consumo,2017,1000 hl,988.0
Europa,Croacia,Vino,Exportaciones,2017,1000 hl,52.0
Europa,Croacia,Vino,Importaciones,2017,1000 hl,269.0
Europa,Croacia,Vino,Producción,2017,1000 hl,726.0
Europa,Croacia,Vino,Consumo,2018,1000 hl,1040.0
Europa,Croacia,Vino,Exportaciones,2018,1000 hl,57.0
Europa,Croacia,Vino,Importaciones,2018,1000 hl,241.0
Europa,Croacia,Vino,Producción,2018,1000 hl,952.0
Europa,Croacia,Vino,Consumo,2019,1000 hl,1142.0
Europa,Croacia,Vino,Exportaciones,2019,1000 hl,53.0
Europa,Croacia,Vino,Importaciones,2019,1000 hl,249.0
Europa,Croacia,Vino,Producción,2019,1000 hl,525.0
Europa,Croacia,Vino,Consumo,2020,1000 hl,1079.0
Europa,Croacia,Vino,Exportaciones,2020,1000 hl,35.0
Europa,Croacia,Vino,Importaciones,2020,1000 hl,245.0
Europa,Croacia,Vino,Producción,2020,1000 hl,660.0
Europa,Croacia,Vino,Consumo,2021,1000 hl,1003.0
Europa,Croacia,Vino,Exportaciones,2021,1000 hl,43.0
Europa,Croacia,Vino,Importaciones,2021,1000 hl,276.0
Europa,Croacia,Vino,Producción,2021,1000 hl,526.0
Europa,Croacia,Vino,Consumo,2022,1000 hl,961.0
Europa,Croacia,Vino,Exportaciones,2022,1000 hl,46.0
Europa,Croacia,Vino,Importaciones,2022,1000 hl,245.0
Europa,Croacia,Vino,Producción,2022,1000 hl,561.0
Europa,Croacia,Vino,Consumo,2023,1000 hl,1045.0
Europa,Croacia,Vino,Exportaciones,2023,1000 hl,40.0
Europa,Croacia,Vino,Importaciones,2023,1000 hl,246.0
Europa,Croacia,Vino,Producción,2023,1000 hl,455.0
América,Cuba,Vino,Consumo,2013,1000 hl,175.0
América,Cuba,Vino,Exportaciones,2013,1000 hl,0.0
América,Cuba,Vino,Importaciones,2013,1000 hl,58.0
América,Cuba,Vino,Producción,2013,1000 hl,116.0
América,Cuba,Vino,Consumo,2014,1000 hl,178.0
América,Cuba,Vino,Exportaciones,2014,1000 hl,0.0
América,Cuba,Vino,Importaciones,2014,1000 hl,58.0
América,Cuba,Vino,Producción,2014,1000 hl,125.0
América,Cuba,Vino,Consumo,2015,1000 hl,177.0
América,Cuba,Vino,Exportaciones,2015,1000 hl,0.0
América,Cuba,Vino,Importaciones,2015,1000 hl,57.0
América,Cuba,Vino,Producción,2015,1000 hl,115.0
América,Cuba,Vino,Consumo,2016,1000 hl,181.0
América,Cuba,Vino,Exportaciones,2016,1000 hl,0.0
América,Cuba,Vino,Importaciones,2016,1000 hl,74.0
América,Cuba,Vino,Producción,2016,1000 hl,117.0
América,Cuba,Vino,Consumo,2017,1000 hl,186.0
América,Cuba,Vino,Exportaciones,2017,1000 hl,0.0
América,Cuba,Vino,Importaciones,2017,1000 hl,62.0
América,Cuba,Vino,Producción,2017,1000 hl,120.0
América,Cuba,Vino,Consumo,2018,1000 hl,178.0
América,Cuba,Vino,Exportaciones,2018,1000 hl,0.0
América,Cuba,Vino,Importaciones,2018,1000 hl,60.0
América,Cuba,Vino,Producción,2018,1000 hl,114.0
América,Cuba,Vino,Consumo,2019,1000 hl,164.0
América,Cuba,Vino,Exportaciones,2019,1000 hl,1.0
América,Cuba,Vino,Importaciones,2019,1000 hl,48.0
América,Cuba,Vino,Producción,2019,1000 hl,106.0
América,Cuba,Vino,Consumo,2020,1000 hl,160.0
América,Cuba,Vino,Exportaciones,2020,1000 hl,0.0
América,Cuba,Vino,Importaciones,2020,1000 hl,23.0
América,Cuba,Vino,Producción,2020,1000 hl,144.0
América,Cuba,Vino,Consumo,2021,1000 hl,159.0
América,Cuba,Vino,Exportaciones,2021,1000 hl,0.0
América,Cuba,Vino,Importaciones,2021,1000 hl,21.0
América,Cuba,Vino,Producción,2021,1000 hl,131.0
América,Cuba,Vino,Consumo,2022,1000 hl,161.0
América,Cuba,Vino,Exportaciones,2022,1000 hl,0.0
América,Cuba,Vino,Importaciones,2022,1000 hl,39.0
América,Cuba,Vino,Producción,2022,1000 hl,131.0
América,Cuba,Vino,Consumo,2023,1000 hl,164.0
América,Cuba,Vino,Exportaciones,2023,1000 hl,0.0
América,Cuba,Vino,Producción,2023,1000 hl,125.0
Europa,Dinamarca,Vino,Consumo,2013,1000 hl,1552.0
Europa,Dinamarca,Vino,Exportaciones,2013,1000 hl,429.0
Europa,Dinamarca,Vino,Importaciones,2013,1000 hl,2015.0
Europa,Dinamarca,Vino,Producción,2013,1000 hl,0.0
Europa,Dinamarca,Vino,Consumo,2014,1000 hl,1544.0
Europa,Dinamarca,Vino,Exportaciones,2014,1000 hl,366.0
Europa,Dinamarca,Vino,Importaciones,2014,1000 hl,1867.0
Europa,Dinamarca,Vino,Producción,2014,1000 hl,0.0
Europa,Dinamarca,Vino,Consumo,2015,1000 hl,1506.0
Europa,Dinamarca,Vino,Exportaciones,2015,1000 hl,309.0
Europa,Dinamarca,Vino,Importaciones,2015,1000 hl,1821.0
Europa,Dinamarca,Vino,Producción,2015,1000 hl,11.0
Europa,Dinamarca,Vino,Consumo,2016,1000 hl,1495.0
Europa,Dinamarca,Vino,Exportaciones,2016,1000 hl,320.0
Europa,Dinamarca,Vino,Importaciones,2016,1000 hl,1798.0
Europa,Dinamarca,Vino,Producción,2016,1000 hl,1.0
Europa,Dinamarca,Vino,Consumo,2017,1000 hl,1459.0
Europa,Dinamarca,Vino,Exportaciones,2017,1000 hl,271.0
Europa,Dinamarca,Vino,Importaciones,2017,1000 hl,1711.0
Europa,Dinamarca,Vino,Producción,2017,1000 hl,1.0
Europa,Dinamarca,Vino,Consumo,2018,1000 hl,1471.0
Europa,Dinamarca,Vino,Exportaciones,2018,1000 hl,279.0
Europa,Dinamarca,Vino,Importaciones,2018,1000 hl,1781.0
Europa,Dinamarca,Vino,Producción,2018,1000 hl,1.0
Europa,Dinamarca,Vino,Consumo,2019,1000 hl,1524.0
Europa,Dinamarca,Vino,Exportaciones,2019,1000 hl,267.0
Europa,Dinamarca,Vino,Importaciones,2019,1000 hl,1813.0
Europa,Dinamarca,Vino,Producción,2019,1000 hl,1.0
Europa,Dinamarca,Vino,Consumo,2020,1000 hl,1534.0
Europa,Dinamarca,Vino,Exportaciones,2020,1000 hl,313.0
Europa,Dinamarca,Vino,Importaciones,2020,1000 hl,1836.0
Europa,Dinamarca,Vino,Producción,2020,1000 hl,1.0
Europa,Dinamarca,Vino,Consumo,2021,1000 hl,1569.0
Europa,Dinamarca,Vino,Exportaciones,2021,1000 hl,367.0
Europa,Dinamarca,Vino,Importaciones,2021,1000 hl,1982.0
Europa,Dinamarca,Vino,Producción,2021,1000 hl,1.0
Europa,Dinamarca,Vino,Consumo,2022,1000 hl,1527.0
Europa,Dinamarca,Vino,Exportaciones,2022,1000 hl,389.0
Europa,Dinamarca,Vino,Importaciones,2022,1000 hl,1828.0
Europa,Dinamarca,Vino,Producción,2022,1000 hl,1.0
Europa,Dinamarca,Vino,Consumo,2023,1000 hl,1436.0
Europa,Dinamarca,Vino,Exportaciones,2023,1000 hl,335.0
Europa,Dinamarca,Vino,Importaciones,2023,1000 hl,1765.0
Europa,Dinamarca,Vino,Producción,2023,1000 hl,1.0
América,Dominica,Vino,Consumo,2013,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2013,1000 hl,0.0
América,Dominica,Vino,Importaciones,2013,1000 hl,2.0
América,Dominica,Vino,Producción,2013,1000 hl,0.0
América,Dominica,Vino,Consumo,2014,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2014,1000 hl,0.0
América,Dominica,Vino,Importaciones,2014,1000 hl,1.0
América,Dominica,Vino,Producción,2014,1000 hl,0.0
América,Dominica,Vino,Consumo,2015,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2015,1000 hl,0.0
América,Dominica,Vino,Importaciones,2015,1000 hl,1.0
América,Dominica,Vino,Producción,2015,1000 hl,0.0
América,Dominica,Vino,Consumo,2016,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2016,1000 hl,0.0
América,Dominica,Vino,Importaciones,2016,1000 hl,1.0
América,Dominica,Vino,Producción,2016,1000 hl,0.0
América,Dominica,Vino,Consumo,2017,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2017,1000 hl,0.0
América,Dominica,Vino,Importaciones,2017,1000 hl,1.0
América,Dominica,Vino,Producción,2017,1000 hl,0.0
América,Dominica,Vino,Consumo,2018,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2018,1000 hl,0.0
América,Dominica,Vino,Importaciones,2018,1000 hl,2.0
América,Dominica,Vino,Producción,2018,1000 hl,0.0
América,Dominica,Vino,Consumo,2019,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2019,1000 hl,0.0
América,Dominica,Vino,Importaciones,2019,1000 hl,4.0
América,Dominica,Vino,Producción,2019,1000 hl,0.0
América,Dominica,Vino,Consumo,2020,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2020,1000 hl,0.0
América,Dominica,Vino,Importaciones,2020,1000 hl,4.0
América,Dominica,Vino,Producción,2020,1000 hl,0.0
América,Dominica,Vino,Consumo,2021,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2021,1000 hl,0.0
América,Dominica,Vino,Importaciones,2021,1000 hl,3.0
América,Dominica,Vino,Producción,2021,1000 hl,0.0
América,Dominica,Vino,Consumo,2022,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2022,1000 hl,0.0
América,Dominica,Vino,Importaciones,2022,1000 hl,2.0
América,Dominica,Vino,Producción,2022,1000 hl,0.0
América,Dominica,Vino,Consumo,2023,1000 hl,1.0
América,Dominica,Vino,Exportaciones,2023,1000 hl,0.0
América,Ecuador,Vino,Consumo,2013,1000 hl,50.0
América,Ecuador,Vino,Exportaciones,2013,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2013,1000 hl,50.0
América,Ecuador,Vino,Producción,2013,1000 hl,0.0
América,Ecuador,Vino,Consumo,2014,1000 hl,71.0
América,Ecuador,Vino,Exportaciones,2014,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2014,1000 hl,70.0
América,Ecuador,Vino,Producción,2014,1000 hl,0.0
América,Ecuador,Vino,Consumo,2015,1000 hl,55.0
América,Ecuador,Vino,Exportaciones,2015,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2015,1000 hl,60.0
América,Ecuador,Vino,Producción,2015,1000 hl,0.0
América,Ecuador,Vino,Consumo,2016,1000 hl,57.0
América,Ecuador,Vino,Exportaciones,2016,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2016,1000 hl,60.0
América,Ecuador,Vino,Producción,2016,1000 hl,0.0
América,Ecuador,Vino,Consumo,2017,1000 hl,70.0
América,Ecuador,Vino,Exportaciones,2017,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2017,1000 hl,80.0
América,Ecuador,Vino,Producción,2017,1000 hl,0.0
América,Ecuador,Vino,Consumo,2018,1000 hl,87.0
América,Ecuador,Vino,Exportaciones,2018,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2018,1000 hl,95.0
América,Ecuador,Vino,Producción,2018,1000 hl,0.0
América,Ecuador,Vino,Consumo,2019,1000 hl,99.0
América,Ecuador,Vino,Exportaciones,2019,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2019,1000 hl,104.0
América,Ecuador,Vino,Producción,2019,1000 hl,0.0
América,Ecuador,Vino,Consumo,2020,1000 hl,95.0
América,Ecuador,Vino,Exportaciones,2020,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2020,1000 hl,86.0
América,Ecuador,Vino,Producción,2020,1000 hl,0.0
América,Ecuador,Vino,Consumo,2021,1000 hl,109.0
América,Ecuador,Vino,Exportaciones,2021,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2021,1000 hl,133.0
América,Ecuador,Vino,Producción,2021,1000 hl,0.0
América,Ecuador,Vino,Consumo,2022,1000 hl,139.0
América,Ecuador,Vino,Exportaciones,2022,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2022,1000 hl,146.0
América,Ecuador,Vino,Producción,2022,1000 hl,0.0
América,Ecuador,Vino,Consumo,2023,1000 hl,106.0
América,Ecuador,Vino,Exportaciones,2023,1000 hl,0.0
América,Ecuador,Vino,Importaciones,2023,1000 hl,146.0
África,Egipto,Vino,Consumo,2013,1000 hl,45.0
África,Egipto,Vino,Exportaciones,2013,1000 hl,0.0
África,Egipto,Vino,Importaciones,2013,1000 hl,0.0
África,Egipto,Vino,Producción,2013,1000 hl,45.0
África,Egipto,Vino,Consumo,2014,1000 hl,47.0
África,Egipto,Vino,Exportaciones,2014,1000 hl,0.0
África,Egipto,Vino,Importaciones,2014,1000 hl,0.0
África,Egipto,Vino,Producción,2014,1000 hl,50.0
África,Egipto,Vino,Consumo,2015,1000 hl,57.0
África,Egipto,Vino,Exportaciones,2015,1000 hl,0.0
África,Egipto,Vino,Importaciones,2015,1000 hl,0.0
África,Egipto,Vino,Producción,2015,1000 hl,59.0
África,Egipto,Vino,Consumo,2016,1000 hl,59.0
África,Egipto,Vino,Exportaciones,2016,1000 hl,0.0
África,Egipto,Vino,Importaciones,2016,1000 hl,0.0
África,Egipto,Vino,Producción,2016,1000 hl,58.0
África,Egipto,Vino,Consumo,2017,1000 hl,59.0
África,Egipto,Vino,Exportaciones,2017,1000 hl,0.0
África,Egipto,Vino,Importaciones,2017,1000 hl,0.0
África,Egipto,Vino,Producción,2017,1000 hl,60.0
África,Egipto,Vino,Consumo,2018,1000 hl,58.0
África,Egipto,Vino,Exportaciones,2018,1000 hl,0.0
África,Egipto,Vino,Importaciones,2018,1000 hl,0.0
África,Egipto,Vino,Producción,2018,1000 hl,57.0
África,Egipto,Vino,Consumo,2019,1000 hl,55.0
África,Egipto,Vino,Exportaciones,2019,1000 hl,0.0
África,Egipto,Vino,Importaciones,2019,1000 hl,0.0
África,Egipto,Vino,Producción,2019,1000 hl,54.0
África,Egipto,Vino,Consumo,2020,1000 hl,53.0
África,Egipto,Vino,Exportaciones,2020,1000 hl,0.0
África,Egipto,Vino,Importaciones,2020,1000 hl,0.0
África,Egipto,Vino,Producción,2020,1000 hl,53.0
África,Egipto,Vino,Consumo,2021,1000 hl,50.0
África,Egipto,Vino,Exportaciones,2021,1000 hl,0.0
África,Egipto,Vino,Importaciones,2021,1000 hl,0.0
África,Egipto,Vino,Producción,2021,1000 hl,48.0
África,Egipto,Vino,Consumo,2022,1000 hl,50.0
África,Egipto,Vino,Exportaciones,2022,1000 hl,0.0
África,Egipto,Vino,Importaciones,2022,1000 hl,0.0
África,Egipto,Vino,Producción,2022,1000 hl,52.0
África,Egipto,Vino,Consumo,2023,1000 hl,53.0
África,Egipto,Vino,Exportaciones,2023,1000 hl,0.0
África,Egipto,Vino,Importaciones,2023,1000 hl,0.0
África,Egipto,Vino,Producción,2023,1000 hl,53.0
América,El Salvador,Vino,Consumo,2013,1000 hl,20.0
América,El Salvador,Vino,Exportaciones,2013,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2013,1000 hl,20.0
América,El Salvador,Vino,Producción,2013,1000 hl,0.0
América,El Salvador,Vino,Consumo,2014,1000 hl,20.0
América,El Salvador,Vino,Exportaciones,2014,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2014,1000 hl,20.0
América,El Salvador,Vino,Producción,2014,1000 hl,0.0
América,El Salvador,Vino,Consumo,2015,1000 hl,20.0
América,El Salvador,Vino,Exportaciones,2015,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2015,1000 hl,20.0
América,El Salvador,Vino,Producción,2015,1000 hl,0.0
América,El Salvador,Vino,Consumo,2016,1000 hl,20.0
América,El Salvador,Vino,Exportaciones,2016,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2016,1000 hl,20.0
América,El Salvador,Vino,Producción,2016,1000 hl,0.0
América,El Salvador,Vino,Consumo,2017,1000 hl,20.0
América,El Salvador,Vino,Exportaciones,2017,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2017,1000 hl,20.0
América,El Salvador,Vino,Producción,2017,1000 hl,0.0
América,El Salvador,Vino,Consumo,2018,1000 hl,20.0
América,El Salvador,Vino,Exportaciones,2018,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2018,1000 hl,20.0
América,El Salvador,Vino,Producción,2018,1000 hl,0.0
América,El Salvador,Vino,Consumo,2019,1000 hl,24.0
América,El Salvador,Vino,Exportaciones,2019,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2019,1000 hl,28.0
América,El Salvador,Vino,Producción,2019,1000 hl,0.0
América,El Salvador,Vino,Consumo,2020,1000 hl,26.0
América,El Salvador,Vino,Exportaciones,2020,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2020,1000 hl,24.0
América,El Salvador,Vino,Producción,2020,1000 hl,0.0
América,El Salvador,Vino,Consumo,2021,1000 hl,26.0
América,El Salvador,Vino,Exportaciones,2021,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2021,1000 hl,32.0
América,El Salvador,Vino,Producción,2021,1000 hl,0.0
América,El Salvador,Vino,Consumo,2022,1000 hl,26.0
América,El Salvador,Vino,Exportaciones,2022,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2022,1000 hl,38.0
América,El Salvador,Vino,Producción,2022,1000 hl,0.0
América,El Salvador,Vino,Consumo,2023,1000 hl,24.0
América,El Salvador,Vino,Exportaciones,2023,1000 hl,0.0
América,El Salvador,Vino,Importaciones,2023,1000 hl,32.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2013,1000 hl,127.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2013,1000 hl,358.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2013,1000 hl,0.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2014,1000 hl,141.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2014,1000 hl,541.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2014,1000 hl,0.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2015,1000 hl,44.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2015,1000 hl,248.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2015,1000 hl,0.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2016,1000 hl,46.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2016,1000 hl,225.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2016,1000 hl,0.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2017,1000 hl,53.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2017,1000 hl,513.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2017,1000 hl,0.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2018,1000 hl,73.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2018,1000 hl,441.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2018,1000 hl,0.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2019,1000 hl,102.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2019,1000 hl,490.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2019,1000 hl,0.0
Asia,Emiratos Árabes Unidos,Vino,Exportaciones,2020,1000 hl,207.0
Asia,Emiratos Árabes Unidos,Vino,Importaciones,2020,1000 hl,303.0
Asia,Emiratos Árabes Unidos,Vino,Producción,2020,1000 hl,0.0
